Address,Latitude,Longitude,Date,ETo (mm/day),qc,Sol Rad Avg (W/sq.m),qc
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/15/2014,0.55, ,78, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/16/2014,0.43, ,85, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/17/2014,0.3, ,76, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/18/2014,0.39, ,77, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/19/2014,0.87, ,77, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/20/2014,0.62, ,73, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/21/2014,0.25, ,81, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/22/2014,1.13, ,104, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/23/2014,1.27, ,84, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/24/2014,0.75, ,74, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/25/2014,1.33, ,97, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/26/2014,0.87, ,105, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/27/2014,0.74, ,97, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/28/2014,1.56, ,105, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/29/2014,1.63, ,83, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/30/2014,2.15, ,106, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/31/2014,1.41, ,106, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/1/2015,1.49, ,106, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/2/2015,0.62, ,107, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/3/2015,0.58, ,102, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/4/2015,0.75, ,93, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/5/2015,0.83, ,101, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/6/2015,0.91, ,107, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/7/2015,1.02, ,110, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/8/2015,0.69, ,100, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/9/2015,0.84, ,97, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/10/2015,0.67, ,84, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/11/2015,0.75, ,82, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/12/2015,1.22, ,76, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/13/2015,1.63, ,99, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/14/2015,0.88, ,97, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/15/2015,1.06, ,98, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/16/2015,1.21, ,88, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/17/2015,1.34, ,75, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/18/2015,1.31, ,115, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/19/2015,1.44, ,123, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/20/2015,2.15, ,124, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/21/2015,1.98, ,125, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/22/2015,1.42, ,100, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/23/2015,2.09, ,124, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/24/2015,2.84, ,129, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/25/2015,1.99, ,130, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/26/2015,1.85, ,108, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/27/2015,1.52, ,89, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/28/2015,1.38, ,129, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/29/2015,1.9, ,128, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/30/2015,1.89, ,139, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/31/2015,2.11, ,140, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/1/2015,1.44, ,115, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/2/2015,0.7, ,60, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/3/2015,1.02, ,103, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/4/2015,1.04, ,127, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/5/2015,0.75, ,61, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/6/2015,1.05, ,52, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/7/2015,1.34, ,82, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/8/2015,1.24, ,94, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/9/2015,1.26, ,110, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/10/2015,1.34, ,136, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/11/2015,1.61, ,139, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/12/2015,1.48, ,141, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/13/2015,1.43, ,114, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/14/2015,2.54, ,169, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/15/2015,2.8, ,161, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/16/2015,2.36, ,175, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/17/2015,1.84, ,176, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/18/2015,2.26, ,178, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/19/2015,2.47, ,179, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/20/2015,2.54, ,181, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/21/2015,4.35, ,185, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/22/2015,3.82, ,188, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/23/2015,3.43, ,189, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/24/2015,3.01, ,191, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/25/2015,2.82, ,170, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/26/2015,2.01, ,140, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/27/2015,1.72, ,159, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/28/2015,2.53, ,150, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/1/2015,2.46, ,202, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/2/2015,1.95, ,194, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/3/2015,2.17, ,204, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/4/2015,3.01, ,209, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/5/2015,2.46, ,210, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/6/2015,3.02, ,212, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/7/2015,3.17, ,213, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/8/2015,3.07, ,215, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/9/2015,3.21, ,218, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/10/2015,1.79, ,111, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/11/2015,1.07, ,96, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/12/2015,2.38, ,196, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/13/2015,3.12, ,167, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/14/2015,1.43, ,104, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/15/2015,1.08, ,94, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/16/2015,1.52, ,149, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/17/2015,2.52, ,232, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/18/2015,3.59, ,243, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/19/2015,3.18, ,229, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/20/2015,2.52, ,179, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/21/2015,2.83, ,235, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/22/2015,1.5, ,149, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/23/2015,1.68, ,169, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/24/2015,1.57, ,152, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/25/2015,2.6, ,229, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/26/2015,3.57, ,251, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/27/2015,3.63, ,252, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/28/2015,3.4, ,254, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/29/2015,4.08, ,255, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/30/2015,3.3, ,250, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/31/2015,2.62, ,232, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,4/1/2015,2.81, ,245, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,4/2/2015,2.93, ,270, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,4/3/2015,2.81, ,241, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,4/4/2015,2.75, ,260, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,4/5/2015,1.04, ,129, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,4/6/2015,1.37, ,137, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,4/7/2015,1.28, ,123, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,4/8/2015,2.64, ,245, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,4/9/2015,3.02, ,278, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,4/10/2015,3.01, ,263, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,4/11/2015,2.53, ,212, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,4/12/2015,3.73, ,285, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,4/13/2015,3.99, ,283, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,4/14/2015,3.45, ,263, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,4/15/2015,3.78, ,294, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,4/16/2015,4.52, ,296, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,4/17/2015,4.5, ,298, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,4/18/2015,5.24, ,290, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,4/19/2015,4.94, ,295, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,4/20/2015,4.39, ,292, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,4/21/2015,4.11, ,284, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,4/22/2015,4.63, ,281, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,4/23/2015,4.4, ,218, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,4/24/2015,2.75, ,170, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,4/25/2015,3.69, ,254, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,4/26/2015,3.68, ,266, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,4/27/2015,5.17, ,309, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,4/28/2015,5, ,302, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,4/29/2015,5.21, ,302, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,4/30/2015,6, ,310, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,5/1/2015,5.77, ,316, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,5/2/2015,5.09, ,319, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,5/3/2015,5.05, ,322, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,5/4/2015,5.29, ,321, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,5/5/2015,5.12, ,322, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,5/6/2015,4.42, ,324, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,5/7/2015,4.21, ,259, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,5/8/2015,4.83, ,325, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,5/9/2015,5.04, ,326, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,5/10/2015,4.5, ,274, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,5/11/2015,2.67, ,180, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,5/12/2015,3.13, ,216, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,5/13/2015,2.84, ,199, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,5/14/2015,3.2, ,237, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,5/15/2015,2.67, ,203, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,5/16/2015,3.98, ,289, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,5/17/2015,4.21, ,275, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,5/18/2015,2.98, ,194, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,5/19/2015,3.37, ,212, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,5/20/2015,2.67, ,158, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,5/21/2015,3.45, ,216, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,5/22/2015,3.51, ,235, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,5/23/2015,4.68, ,345, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,5/24/2015,5.41, ,347, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,5/25/2015,5.46, ,339, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,5/26/2015,5.41, ,339, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,5/27/2015,5.62, ,350, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,5/28/2015,5.74, ,346, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,5/29/2015,5.69, ,320, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,5/30/2015,5.27, ,278, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,5/31/2015,5.77, ,299, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,6/1/2015,2.73, ,168, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,6/2/2015,3.92, ,258, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,6/3/2015,5.07, ,291, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,6/4/2015,4.77, ,293, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,6/5/2015,6.03, ,357, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,6/6/2015,6.31, ,359, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,6/7/2015,6.61, ,359, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,6/8/2015,6.57, ,355, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,6/9/2015,4.72, ,183, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,6/10/2015,6.72, ,354, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,6/11/2015,6.7, ,358, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,6/12/2015,7.21, ,360, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,6/13/2015,6.83, ,357, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,6/14/2015,6.74, ,356, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,6/15/2015,6.81, ,359, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,6/16/2015,6.83, ,359, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,6/17/2015,6.9, ,358, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,6/18/2015,6.94, ,354, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,6/19/2015,6.25, ,353, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,6/20/2015,5.58, ,289, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,6/21/2015,6.65, ,351, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,6/22/2015,6.78, ,357, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,6/23/2015,7, ,358, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,6/24/2015,7.48, ,350, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,6/25/2015,7.5, ,357, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,6/26/2015,7.41, ,348, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,6/27/2015,6.79, ,291, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,6/28/2015,5.51, ,219, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,6/29/2015,7.13, ,352, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,6/30/2015,7.28, ,354, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,7/1/2015,7.65, ,349, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,7/2/2015,7.73, ,332, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,7/3/2015,5.44, ,211, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,7/4/2015,6.01, ,282, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,7/5/2015,4.91, ,187, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,7/6/2015,6.63, ,347, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,7/7/2015,6.61, ,294, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,7/8/2015,3.86, ,186, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,7/9/2015,3.3, ,174, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,7/10/2015,4.07, ,225, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,7/11/2015,4.92, ,282, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,7/12/2015,4.75, ,220, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,7/13/2015,5.48, ,302, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,7/14/2015,5.75, ,305, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,7/15/2015,6.69, ,346, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,7/16/2015,6.74, ,347, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,7/17/2015,6.98, ,342, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,7/18/2015,6.53, ,342, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,7/19/2015,6.67, ,317, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,7/20/2015,6.58, ,297, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,7/21/2015,6.78, ,324, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,7/22/2015,6.63, ,335, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,7/23/2015,6.09, ,326, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,7/24/2015,6.07, ,317, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,7/25/2015,6.27, ,333, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,7/26/2015,5.81, ,298, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,7/27/2015,6.11, ,333, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,7/28/2015,6.52, ,333, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,7/29/2015,6.75, ,329, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,7/30/2015,6.85, ,298, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,7/31/2015,6.52, ,296, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,8/1/2015,5.53, ,219, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,8/2/2015,3.8, ,164, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,8/3/2015,5.76, ,291, 
