rowcol Oct-1990 Nov-1990 Dec-1990 Jan-1991 Feb-1991 Mar-1991 Apr-1991 May-1991 Jun-1991 Jul-1991 Aug-1991 Sep-1991 Oct-1991 Nov-1991 Dec-1991 Jan-1992 Feb-1992 Mar-1992 Apr-1992 May-1992 Jun-1992 Jul-1992 Aug-1992 Sep-1992 Oct-1992 Nov-1992 Dec-1992 Jan-1993 Feb-1993 Mar-1993 Apr-1993 May-1993 Jun-1993 Jul-1993 Aug-1993 Sep-1993 Oct-1993 Nov-1993 Dec-1993 Jan-1994 Feb-1994 Mar-1994 Apr-1994 May-1994 Jun-1994 Jul-1994 Aug-1994 Sep-1994 Oct-1994 Nov-1994 Dec-1994 Jan-1995 Feb-1995 Mar-1995 Apr-1995 May-1995 Jun-1995 Jul-1995 Aug-1995 Sep-1995 Oct-1995 Nov-1995 Dec-1995 Jan-1996 Feb-1996 Mar-1996 Apr-1996 May-1996 Jun-1996 Jul-1996 Aug-1996 Sep-1996 Oct-1996 Nov-1996 Dec-1996 Jan-1997 Feb-1997 Mar-1997 Apr-1997 May-1997 Jun-1997 Jul-1997 Aug-1997 Sep-1997 Oct-1997 Nov-1997 Dec-1997 Jan-1998 Feb-1998 Mar-1998 Apr-1998 May-1998 Jun-1998 Jul-1998 Aug-1998 Sep-1998 Oct-1998 Nov-1998 Dec-1998 Jan-1999 Feb-1999 Mar-1999 Apr-1999 May-1999 Jun-1999 Jul-1999 Aug-1999 Sep-1999 Oct-1999 Nov-1999 Dec-1999 Jan-2000 Feb-2000 Mar-2000 Apr-2000 May-2000 Jun-2000 Jul-2000 Aug-2000 Sep-2000 Oct-2000 Nov-2000 Dec-2000 Jan-2001 Feb-2001 Mar-2001 Apr-2001 May-2001 Jun-2001 Jul-2001 Aug-2001 Sep-2001 Oct-2001 Nov-2001 Dec-2001 Jan-2002 Feb-2002 Mar-2002 Apr-2002 May-2002 Jun-2002 Jul-2002 Aug-2002 Sep-2002 Oct-2002 Nov-2002 Dec-2002 Jan-2003 Feb-2003 Mar-2003 Apr-2003 May-2003 Jun-2003 Jul-2003 Aug-2003 Sep-2003 Oct-2003 Nov-2003 Dec-2003 Jan-2004 Feb-2004 Mar-2004 Apr-2004 May-2004 Jun-2004 Jul-2004 Aug-2004 Sep-2004 Oct-2004 Nov-2004 Dec-2004 Jan-2005 Feb-2005 Mar-2005 Apr-2005 May-2005 Jun-2005 Jul-2005 Aug-2005 Sep-2005 Oct-2005 Nov-2005 Dec-2005 Jan-2006 Feb-2006 Mar-2006 Apr-2006 May-2006 Jun-2006 Jul-2006 Aug-2006 Sep-2006 Oct-2006 Nov-2006 Dec-2006 Jan-2007 Feb-2007 Mar-2007 Apr-2007 May-2007 Jun-2007 Jul-2007 Aug-2007 Sep-2007 Oct-2007 Nov-2007 Dec-2007 Jan-2008 Feb-2008 Mar-2008 Apr-2008 May-2008 Jun-2008 Jul-2008 Aug-2008 Sep-2008 Oct-2008 Nov-2008 Dec-2008 Jan-2009 Feb-2009 Mar-2009 Apr-2009 May-2009 Jun-2009 Jul-2009 Aug-2009 Sep-2009 Oct-2009 Nov-2009 Dec-2009 Jan-2010 Feb-2010 Mar-2010 Apr-2010 May-2010 Jun-2010 Jul-2010 Aug-2010 Sep-2010 Oct-2010 Nov-2010 Dec-2010 Jan-2011 Feb-2011 Mar-2011 Apr-2011 May-2011 Jun-2011 Jul-2011 Aug-2011 Sep-2011
64205 2711 4897 5783 10194 19094 29711 23595 36188 20689 3610 1008 866 1471 3858 11801 10401 30386 30288 59283 29186 6808 4235 488 2232 5583 6995 13785 39119 48587 129580 88085 130580 95285 17787 5007 4194 5364 6606 12885 19186 18886 27185 25286 34984 9686 995 272 159 656 780 4632 116810 137590 151740 106600 122600 94485 38486 7936 4314 5744 7495 76506 90691 178600 100590 103580 106580 44286 12186 2824 2443 5084 81578 183770 234810 81104 58392 64886 47286 20386 6465 2456 3277 7125 14806 19096 104670 114590 168630 98189 117580 121580 49286 10185 5974 8994 47796 63793 79521 111590 106590 90785 113580 87583 19686 6185 5114 6161 15013 19194 65937 78588 82315 99004 79586 47386 10787 1626 2064 4294 7085 8396 8537 10887 30085 22186 31084 4386 501 239 128 68 5282 29910 76695 48466 42890 72984 52185 30785 5616 1194 873 1364 7034 82616 137720 79447 84563 84730 103590 74885 14987 7576 4354 5894 9505 29584 41300 77680 83614 75089 69585 31986 6386 1034 1113 4234 7935 42190 41900 38433 41512 48491 100580 48986 11287 1866 1316 3056 18284 191880 207860 156670 78233 94990 154580 81885 15887 4595 4163 5634 20383 67498 51499 40293 76390 47487 40786 11987 3305 528 410 8908 9692 21708 29829 38298 55095 48988 100580 42886 8626 1934 1404 3224 11784 10986 19085 23201 45890 37986 66983 24587 3126 784 405 1464 4234 6405 37991 34015 40088 62884 79484 110580 23287 3555 3184 10683 27383 73067 72917 40557 82653 100590 84786 108580 45585 8216 5415
65205 2892 5085 5969 10382 19284 29922 23784 36368 20863 3778 1172 1030 1646 4056 11996 10597 30567 30471 59460 29356 6973 4392 639 2383 5744 7162 13957 39339 48770 129760 88268 130760 95459 17950 5166 4352 5531 6777 13060 19363 19065 27364 25462 35153 9849 1149 403 149 777 926 4790 117130 137790 152010 106790 122790 94662 38653 8095 4473 5910 7667 76712 91049 178800 100780 103770 106760 44457 12345 2976 2598 5248 81751 184080 235130 81316 58587 65073 47463 20552 6628 2622 3449 7310 15009 19290 104930 114780 168840 98379 117770 121760 49452 10341 6130 9158 47985 63984 79788 111790 106790 90971 113760 87750 19847 6343 5276 6337 15219 19381 66182 78779 82520 99197 79767 47559 10954 1785 2222 4460 7256 8571 8714 11064 30263 22363 31253 4547 652 339 52 0 5414 30105 76935 48698 43076 73163 52358 30950 5773 1346 1026 1525 7202 82995 138000 79743 84796 84941 103770 75060 15149 7734 4511 6060 9676 29759 41498 78049 83827 75280 69765 32155 6544 1186 1267 4398 8106 42375 42099 38927 41734 48685 100770 49161 11455 2030 1480 3226 18458 192240 208220 156930 78454 95187 154770 82061 16050 4749 4320 5800 20555 67693 51696 40545 76581 47672 40960 12152 3464 685 569 9102 9872 21911 30062 38608 55293 49174 100760 43055 8786 2087 1559 3388 11954 11160 19262 23399 46077 38165 67155 24756 3286 936 556 1622 4400 6576 38174 34230 40272 63066 79663 110750 23451 3711 3340 10848 27554 73311 73122 40785 82928 100790 84972 108760 45754 8378 5576
65204 2647 4842 5726 10139 19041 29686 23539 36115 20604 3516 909 770 1393 3812 11753 10356 30320 30224 59205 29096 6710 4122 359 2110 5482 6907 13706 39106 48524 129510 88020 130500 95195 17681 4895 4087 5274 6525 12811 19115 18817 27116 25208 34892 9582 873 20 0 464 650 4527 116920 137540 151790 106550 122540 94402 38387 7824 4208 5654 7415 76472 90859 178570 100540 103530 106510 44194 12074 2700 2330 4991 81496 183870 234930 81085 58349 64828 47206 20287 6365 2366 3198 7066 14771 19051 104710 114540 168600 98135 117510 121500 49183 10067 5862 8900 47738 63737 79569 111550 106550 90723 113500 87480 19577 6075 5014 6084 14977 19136 65957 78535 82281 98953 79514 47301 10692 1516 1958 4203 7004 8322 8466 10818 30015 22111 30990 4278 373 0 0 0 5132 29854 76701 48467 42832 72910 52098 30684 5502 1070 755 1264 6946 82811 137780 79539 84570 84707 103530 74798 14879 7461 4245 5802 9424 29509 41257 77865 83596 75036 69510 31892 6272 910 999 4141 7854 42130 41859 38785 41511 48447 100510 48903 11194 1768 1222 2973 18208 192050 208030 156720 78227 94948 154520 81799 15780 4475 4054 5542 20301 67450 51454 40323 76339 47425 40703 11887 3197 417 303 8852 9622 21669 29833 38406 55056 48929 100500 42791 8515 1813 1291 3130 11700 10910 19013 23160 45832 37914 66894 24492 3016 660 281 1359 4144 6324 37927 33996 40028 62819 79411 110490 23183 3438 3074 10591 27300 73083 72883 40556 82712 100550 84723 108500 45489 8112 5314
65203 2618 4814 5698 10111 19013 29673 23512 36086 20575 3486 878 741 1364 3784 11730 10341 30294 30199 59177 29067 6680 4090 305 2079 5452 6878 13693 39115 48499 129490 87994 130480 95167 17651 4864 4057 5245 6496 12782 19098 18790 27088 25180 34863 9552 841 0 0 328 613 4508 116970 137520 151800 106530 122510 94374 38357 7793 4178 5624 7386 76488 90895 178540 100520 103500 106480 44165 12042 2668 2300 4962 81477 183920 234950 81061 58325 64801 47177 20257 6335 2336 3170 7037 14753 19032 104730 114520 168580 98109 117490 121470 49153 10036 5832 8871 47742 63720 79578 111530 106520 90697 113470 87452 19547 6045 4984 6055 14949 19114 65978 78512 82263 98928 79486 47273 10662 1484 1927 4174 6976 8293 8438 10793 29997 22083 30961 4247 321 0 0 0 5112 29859 76700 48459 42805 72883 52070 30654 5470 1037 724 1234 6919 82884 137780 79554 84550 84682 103500 74770 14848 7430 4215 5773 9395 29494 41252 77918 83574 75010 69483 31862 6241 878 968 4112 7826 42130 41845 38869 41486 48421 100490 48874 11164 1738 1193 2944 18186 192120 208060 156710 78205 94923 154490 81771 15749 4444 4024 5513 20273 67458 51439 40327 76313 47398 40674 11856 3166 386 270 8823 9593 21646 29845 38428 55030 48902 100470 42762 8484 1781 1261 3100 11672 10882 18989 23165 45810 37887 66866 24463 2984 627 223 1329 4114 6295 37927 33995 40002 62793 79384 110460 23153 3407 3044 10573 27279 73097 72864 40547 82710 100530 84696 108470 45460 8081 5284
66203 2648 4853 5739 10154 19058 29725 23533 36071 20519 3414 810 715 1366 3811 11766 10383 30330 30231 59163 29012 6603 3968 44 2001 5425 6877 13708 39219 48543 129520 88033 130460 95098 17541 4755 4013 5238 6509 12805 19128 18823 27115 25162 34809 9449 675 0 0 0 508 4472 117150 137560 151930 106590 122530 94326 38269 7674 4132 5618 7399 76568 91135 178630 100600 103560 106470 44083 11910 2524 2249 4969 81546 184140 235150 81155 58401 64839 47125 20171 6281 2329 3186 7083 14834 19100 104890 114590 168670 98156 117500 121430 49039 9897 5777 8860 47786 63771 79724 111600 106580 90728 113420 87352 19447 5961 4952 6057 14981 19149 66106 78571 82336 98982 79465 47245 10583 1368 1882 4167 6987 8316 8467 10825 30027 22076 30886 4132 61 0 0 0 5019 29895 76785 48550 42848 72881 52022 30563 5343 888 645 1206 6916 83149 137930 79751 84658 84763 103520 74692 14724 7310 4168 5765 9408 29518 41318 78196 83679 75046 69460 31777 6105 735 910 4136 7852 42226 41915 39273 41599 48479 100480 48828 11107 1676 1175 2952 18212 192380 208310 156870 78314 95001 154490 81704 15624 4317 3974 5505 20284 67519 51504 40460 76371 47420 40624 11763 3075 285 202 8821 9606 21680 29946 38626 55103 48930 100440 42679 8360 1646 1205 3086 11679 10902 19016 23232 45859 37888 66818 24393 2859 472 49 1291 4107 6305 37965 34093 40050 62836 79388 110400 23040 3279 2993 10563 27289 73222 72935 40650 82853 100590 84706 108430 45386 7988 5251
66202 2770 4980 5867 10283 19187 29852 23622 36120 20517 3408 819 795 1470 3929 11888 10510 30454 30345 59209 29012 6587 3893 0 2045 5512 6982 13821 39365 48670 129640 88153 130500 95065 17476 4708 4085 5339 6622 12924 19250 18947 27227 25207 34815 9390 495 0 0 0 276 4550 117310 137680 152100 106720 122590 94317 38229 7604 4202 5718 7512 76702 91332 178770 100740 103670 106500 44034 11816 2434 2317 5075 81675 184320 235350 81307 58546 64940 47104 20134 6318 2428 3302 7212 14978 19240 105070 114730 168810 98268 117560 121410 48955 9806 5841 8958 47908 63898 79884 111740 106720 90825 113410 87288 19413 5959 5030 6161 15100 19271 66260 78703 82473 99111 79486 47288 10553 1302 1952 4268 7100 8435 8589 10950 30143 22136 30853 4062 0 0 0 0 5064 30004 76914 48690 42972 72940 52026 30520 5263 779 670 1292 7018 83350 138110 79958 84827 84915 103580 74634 14638 7252 4237 5865 9521 29635 41451 78401 83836 75137 69484 31727 6005 642 972 4247 7970 42370 42051 39564 41764 48594 100530 48829 11118 1688 1264 3062 18332 192580 208550 157050 78480 95147 154530 81668 15530 4253 4043 5605 20396 67647 51638 40619 76505 47507 40615 11716 3058 120 0 8917 9718 21800 30092 38806 55245 49020 100460 42638 8280 1571 1268 3183 11788 11018 19136 23367 45988 37955 66822 24381 2775 264 0 1369 4206 6415 38086 34239 40181 62962 79454 110380 22966 3208 3061 10662 27399 73372 73071 40800 83024 100730 84767 108430 45364 7954 5327
66201 2557 4767 5655 10071 18973 29638 23407 35902 20298 3190 590 577 1256 3716 11675 10297 30240 30131 58991 28793 6368 3672 0 1819 5297 6768 13607 39152 48456 129430 87938 130280 94842 17255 4488 3870 5126 6409 12710 19036 18734 27013 24989 34596 9169 32 0 0 0 0 4331 117100 137460 151890 106510 122380 94096 38008 7383 3987 5504 7299 76488 91121 178550 100530 103450 106280 43812 11595 2213 2102 4862 81461 184110 235140 81093 58333 64724 46884 19914 6101 2215 3089 7000 14766 19028 104850 114510 168590 98053 117350 121190 48731 9584 5626 8744 47693 63683 79671 111530 106500 90608 113190 87065 19192 5740 4814 5947 14886 19058 66047 78489 82259 98896 79267 47070 10334 1081 1737 4054 6887 8221 8376 10737 29928 21920 30633 3842 0 0 0 0 4835 29789 76700 48476 42757 72722 51807 30299 5041 456 347 1075 6804 83139 137900 79746 84613 84700 103360 74412 14415 7031 4022 5652 9307 29421 41238 78190 83622 74921 69265 31506 5783 363 754 4034 7757 42157 41838 39358 41552 48379 100310 48609 10899 1470 1050 2849 18119 192370 208340 156840 78267 94932 154310 81446 15308 4032 3828 5391 20181 67432 51424 40407 76291 47291 40395 11496 2839 0 0 8700 9504 21586 29879 38596 55031 48805 100240 42417 8058 1350 1053 2969 11574 10805 18923 23154 45774 37739 66602 24162 2554 0 0 1144 3992 6201 37872 34027 39967 62747 79236 110160 22744 2987 2846 10447 27184 73158 72857 40587 82811 100520 84549 108210 45144 7734 5112
67201 2577 4802 5694 10113 19018 29678 23362 35771 20052 2914 286 470 1219 3720 11696 10329 30273 30143 58858 28551 6083 3254 0 1619 5221 6738 13602 39268 48504 129470 87974 130140 94543 16866 4132 3769 5094 6407 12724 19059 18763 27018 24846 34367 8792 0 0 0 0 0 4214 117270 137500 152030 106580 122300 93851 37680 6980 3884 5472 7298 76573 91379 178650 100630 103490 106120 43471 11167 1792 2001 4854 81547 184370 235370 81215 58436 64722 46610 19594 5927 2179 3096 7048 14864 19112 105060 114610 168690 98081 117280 120940 48310 9134 5510 8708 47734 63740 79836 111620 106580 90594 112940 86696 18856 5467 4727 5922 14901 19083 66193 78560 82345 98958 79087 46928 10022 676 1627 4019 6882 8233 8398 10765 29942 21810 30320 3438 0 0 0 0 4641 29793 76768 48565 42794 72620 51581 29963 4612 0 0 977 6765 83409 138070 79978 84745 84800 103290 74061 13982 6654 3919 5619 9307 29436 41309 78506 83761 74907 69091 31161 5344 0 623 4046 7776 42274 41917 39795 41702 48411 100190 48383 10670 1235 991 2840 18142 192680 208640 157050 78412 95042 154190 81142 14860 3639 3724 5360 20180 67493 51497 40558 76362 47246 40143 11147 2535 0 0 8647 9493 21603 29986 38815 55122 48774 100050 42090 7633 921 922 2922 11562 10812 18941 23224 45827 37649 66378 23891 2117 0 0 1018 3943 6186 37898 34138 40022 62796 79154 109890 22336 2576 2736 10410 27179 73296 72937 40706 82968 100600 84461 107990 44858 7412 5027
67200 2582 4812 5706 10128 19034 29689 23320 35702 19927 2742 0 304 1187 3711 11697 10337 30282 30142 58782 28426 5939 3048 0 1465 5174 6716 13591 39341 48522 129480 87986 130070 94391 16674 3957 3724 5075 6400 12724 19064 18771 27013 24765 34248 8604 0 0 0 0 0 4126 117380 137510 152110 106610 122260 93725 37515 6782 3838 5454 7292 76625 91540 178700 100690 103520 106040 43299 11038 1674 1963 4856 81610 184540 235500 81272 58485 64705 46475 19437 5822 2155 3094 7072 14919 19155 105190 114660 168750 98090 117240 120810 48103 8916 5459 8687 47757 63769 79936 111660 106620 90567 112820 86514 18652 5292 4686 5905 14900 19088 66281 78592 82388 98984 78991 46853 9864 396 1571 3997 6873 8232 8402 10772 29942 21746 30161 3238 0 0 0 0 4498 29803 76811 48614 42803 72558 51463 29793 4402 0 0 887 6733 83587 138160 80114 84810 84845 103250 73885 13771 6472 3875 5601 9301 29437 41348 78709 83832 74910 68992 30994 5216 0 536 4063 7785 42354 41960 40078 41773 48416 100140 48269 10526 1082 962 2831 18148 192880 208810 157160 78484 95094 154130 80990 14643 3449 3678 5342 20174 67527 51536 40647 76391 47199 40019 10973 2347 0 0 8605 9478 21602 30047 38949 55163 48747 99956 41927 7425 687 848 2893 11548 10808 18943 23261 45850 37597 66261 23754 1901 0 0 885 3905 6169 37907 34205 40046 62815 79106 109750 22134 2374 2686 10388 27170 73384 72977 40771 83055 100640 84412 107880 44715 7250 4991
67199 2606 4837 5734 10155 19062 29691 23198 35553 19670 2360 0 0 1186 3724 11716 10359 30304 30138 58609 28167 5658 2640 0 1328 5166 6721 13603 39385 48549 129510 87998 129890 94055 16287 3634 3720 5084 6415 12742 19085 18794 27002 24584 34008 8219 0 0 0 0 0 4090 117430 137530 152170 106640 122130 93437 37178 6392 3834 5463 7307 76659 91630 178740 100730 103520 105800 42913 10897 1585 1964 4874 81646 184620 235600 81321 58530 64607 46150 19112 5624 2144 3113 7101 14962 19195 105260 114700 168790 98065 117120 120510 47659 8493 5451 8695 47781 63797 79993 111700 106650 90456 112530 86129 18202 4931 4683 5915 14917 19109 66331 78623 82423 99013 78751 46704 9534 0 1558 4004 6887 8250 8423 10795 29943 21604 29821 2839 0 0 0 0 4429 29811 76838 48650 42811 72407 51212 29448 3987 0 0 803 6732 83678 138230 80213 84875 84895 103110 73469 13335 6129 3871 5611 9317 29455 41380 78806 83888 74879 68733 30630 5084 0 428 4083 7806 42401 41996 40255 41833 48347 99965 48001 10196 742 966 2846 18169 192970 208950 157240 78547 95139 153930 80633 14180 3096 3674 5352 20188 67555 51568 40702 76417 47043 39741 10612 1945 0 0 8598 9487 21619 30089 39022 55203 48645 99725 41574 7006 178 812 2896 11559 10824 18962 23294 45878 37472 66011 23481 1465 0 0 674 3900 6178 37925 34249 40075 62841 78984 109440 21716 1996 2680 10395 27182 73432 73012 40817 83122 100660 84264 107630 44417 6939 4991
67198 2548 4780 5676 10097 19002 29630 23135 35489 19605 2295 0 0 1127 3666 11657 10300 30244 30077 58543 28101 5594 2574 0 1203 5107 6662 13544 39324 48487 129440 87934 129820 93984 16220 3569 3661 5025 6356 12683 19025 18734 26941 24520 33942 8153 0 0 0 0 0 4030 117360 137460 152110 106570 122060 93367 37110 6326 3775 5405 7248 76596 91568 178670 100670 103460 105730 42844 10835 1525 1906 4816 81583 184550 235530 81258 58468 64542 46082 19046 5562 2086 3056 7043 14903 19135 105200 114630 168720 97999 117060 120440 47589 8426 5393 8636 47720 63734 79931 111630 106590 90389 112460 86058 18133 4866 4625 5857 14858 19049 66269 78560 82360 98948 78682 46639 9469 0 1500 3946 6829 8192 8365 10736 29882 21540 29754 2774 0 0 0 0 4368 29751 76775 48588 42749 72340 51145 29380 3921 0 0 683 6673 83616 138170 80151 84811 84832 103040 73397 13267 6064 3813 5553 9258 29394 41319 78745 83824 74814 68664 30562 5023 0 3 4025 7748 42340 41934 40198 41773 48283 99896 47934 10130 677 908 2788 18110 192910 208880 157170 78484 95075 153860 80563 14112 3031 3615 5293 20128 67492 51507 40642 76354 46978 39674 10546 1880 0 0 8539 9428 21559 30029 38963 55141 48581 99656 41506 6939 0 751 2838 11500 10765 18902 23235 45816 37408 65943 23415 1399 0 0 0 3842 6119 37864 34189 40014 62779 78917 109370 21648 1931 2621 10336 27121 73370 72949 40757 83059 100600 84197 107560 44350 6874 4933
68198 2269 4503 5401 9824 18731 29336 22715 35044 19049 1611 0 0 800 3375 11374 10022 29968 29775 58076 27545 5012 1864 0 0 4791 6365 13255 39083 48221 129170 87655 129350 93360 15534 2946 3353 4731 6069 12400 18746 18458 26632 24040 33405 7468 0 0 0 0 0 3665 117160 137190 151920 106310 121650 92789 36477 5635 3467 5112 6962 76338 91457 178430 100420 103170 105210 42164 10393 1132 1602 4530 81327 184420 235390 81018 58231 64153 45463 18431 5064 1787 2780 6790 14679 18891 105050 114390 168490 97684 116650 119850 46852 7702 5082 8342 47471 63485 79757 111390 106330 89988 111890 85384 17385 4202 4318 5564 14574 18770 66027 78300 82114 98687 78152 46195 8839 0 1168 3649 6540 7908 8084 10458 29585 21099 29117 2074 0 0 0 0 3918 29459 76524 48361 42460 71897 50600 28738 3205 0 0 0 6366 83478 137980 80007 84581 84583 102610 72691 12532 5421 3505 5260 8972 29114 41056 78685 83593 74491 68114 29902 4588 0 0 3739 7467 42091 41675 40215 41550 47926 99454 47373 9502 4 606 2502 17893 192870 208770 156980 78256 94831 153370 79916 13351 2376 3307 5000 19843 67227 51245 40449 76088 46527 39102 9885 1175 0 0 8224 9136 21275 29785 38824 54888 48185 99136 40858 6218 0 260 2535 11209 10480 18621 22969 45549 36987 65401 22843 660 0 0 0 3527 5825 37586 33971 39751 62512 78503 108780 20932 1250 2310 10041 26835 73165 72705 40538 82865 100340 83759 107010 43757 6261 4630
69198 2415 4662 5569 9998 18911 29515 22832 35121 19056 1540 0 0 796 3458 11493 10164 30121 29924 58150 27552 4978 1757 0 0 4793 6427 13351 39324 48397 129350 87833 129440 93352 15460 2872 3392 4811 6176 12529 18891 18612 26778 24107 33414 7393 0 0 0 0 0 3544 117420 137330 152190 106520 121780 92818 36439 5545 3509 5196 7072 76550 91882 178700 100690 103400 105310 42145 10405 1142 1658 4646 81542 184860 235820 81318 58507 64339 45508 18417 5063 1862 2894 6955 14909 19117 105440 114650 168760 97896 116800 119890 46782 7596 5118 8424 47634 63674 80080 111640 106570 90143 111930 85340 17281 4106 4356 5647 14695 18909 66309 78510 82346 98896 78229 46259 8808 0 1161 3715 6639 8030 8224 10609 29735 21184 29093 1986 0 0 0 0 3687 29538 76698 48572 42625 71989 50621 28688 3098 0 0 0 6391 83880 138300 80413 84884 84848 102770 72690 12458 5350 3552 5347 9086 29248 41257 79185 83908 74712 68196 29887 4605 0 0 3855 7596 42338 41892 40860 41890 48162 99602 47428 9486 0 656 2598 18036 193360 209270 157390 78585 95117 153520 79938 13274 2295 3352 5086 19955 67412 51450 40752 76308 46654 39135 9840 1082 0 0 8241 9215 21395 30015 39202 55135 48348 99208 40836 6129 0 0 2580 11295 10593 18754 23164 45733 37091 65426 22825 552 0 0 0 3536 5897 37719 34214 39942 62699 78620 108790 20855 1150 2343 10118 26940 73440 72927 40809 83186 100580 83902 107070 43748 6212 4688
69197 2501 4752 5662 10093 19005 29608 22913 35182 19101 1574 0 0 754 3514 11562 10243 30199 30005 58212 27596 5014 1784 0 0 4818 6478 13414 39433 48483 129430 87917 129490 93388 15490 2903 3432 4869 6244 12603 18971 18696 26860 24174 33456 7425 0 0 0 0 0 3503 117540 137390 152330 106610 121840 92862 36472 5574 3551 5254 7142 76635 92121 178800 100800 103500 105370 42189 10444 1177 1703 4710 81615 185060 236020 81442 58637 64437 45570 18468 5102 1927 2968 7054 15037 19232 105650 114760 168870 97992 116870 119930 46814 7623 5159 8481 47730 63772 80257 111750 106670 90226 111980 85367 17306 4130 4394 5704 14764 18986 66417 78599 82450 98984 78293 46310 8849 0 1159 3766 6703 8104 8304 10693 29816 21255 29134 2020 0 0 0 0 3553 29583 76782 48691 42708 72053 50665 28718 3125 0 0 0 6423 84077 138450 80624 85014 84959 102850 72740 12496 5382 3595 5408 9156 29322 41348 79478 84036 74813 68264 29932 4645 0 0 3908 7667 42429 41990 41242 42043 48283 99697 47486 9532 0 685 2660 18167 193650 209500 157550 78723 95233 153600 79987 13312 2326 3395 5146 20021 67491 51540 40918 76404 46737 39189 9879 1113 0 0 8269 9271 21463 30126 39422 55243 48440 99264 40875 6160 0 0 2620 11353 10663 18829 23256 45822 37164 65470 22859 581 0 0 0 3562 5953 37792 34350 40034 62785 78690 108830 20887 1178 2383 10173 27002 73580 73034 40951 83348 100690 83983 107110 43785 6246 4733
69196 2268 4520 5430 9861 18774 29378 22681 34949 18865 1337 0 0 323 3279 11329 10011 29968 29774 57980 27361 4778 1546 0 0 4582 6244 13181 39211 48254 129200 87688 129260 93154 15254 2668 3196 4635 6011 12371 18740 18465 26629 23940 33221 7188 0 0 0 0 0 3264 117330 137160 152140 106380 121610 92628 36236 5337 3315 5020 6909 76406 91960 178570 100570 103270 105140 41955 10207 940 1467 4476 81385 184890 235840 81216 58417 64208 45336 18238 4867 1702 2740 6834 14827 19011 105470 114530 168660 97764 116640 119700 46580 7386 4923 8247 47514 63552 80069 111520 106440 89996 111740 85132 17070 3892 4158 5470 14532 18754 66189 78370 82228 98755 78061 46077 8613 0 920 3531 6470 7871 8072 10461 29585 21022 28899 1783 0 0 0 0 3309 29350 76563 48483 42477 71822 50431 28482 2887 0 0 0 6188 83898 138250 80444 84792 84731 102620 72506 12260 5146 3360 5174 8923 29090 41118 79342 83812 74583 68031 29696 4409 0 0 3674 7434 42199 41761 41138 41823 48058 99478 47253 9298 0 445 2428 17976 193530 209330 157350 78500 95006 153370 79753 13076 2089 3159 4912 19789 67261 51310 40721 76175 46506 38955 9643 876 0 0 8034 9037 21231 29904 39250 55015 48210 99031 40640 5924 0 0 2385 11119 10430 18597 23026 45592 36932 65236 22623 344 0 0 0 3326 5719 37561 34144 39806 62555 78459 108590 20651 941 2147 9939 26769 73378 72813 40741 83147 100460 83753 106880 43550 6009 4498
